"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"30167","Mediterranean","July 16, 2017","2017","Jul","1","","1","","","1","","Drowning","Body retrieved near Mojácar, Almería, Spain","20minutos","37.136264912559, -1.824022242578","Western Mediterranean","http://bit.ly/2usKoMs, http://bit.ly/2uFtOsK","Uncategorized","3"
"44462","Middle East","July 16, 2017","2017","Jul","1","","1","","","1","","Vehicle Accident","Sarwan, Sistan and Baluchestan province, Iran","IOM Afghanistan","27.352603300000, 62.344781500000","","","Southern Asia","4"
"44463","Middle East","July 16, 2017","2017","Jul","1","","1","","","1","","Shot","Sarwan, Sistan and Baluchestan province, Iran","IOM Afghanistan","27.352603300000, 62.344781500000","","","Southern Asia","4"
"30160","Mediterranean","July 15, 2017","2017","Jul","1","","1","","","1","","Drowning","Playa de Calahonda, Mijas, Málaga, Spain","Diario Sur","36.567000959142, -4.585614805469","Western Mediterranean","http://bit.ly/2u0rfPt","Uncategorized","3"
"30166","Caribbean","July 15, 2017","2017","Jul","5","1","6","","1","3","1","Drowning","Irrigation canal in Las Matas de Santa Cruz, Dominican Republic, near the Haiti/DR border","IOM Dominican Republic, Listin Diario","19.665545800000, -71.505624900000","","http://bit.ly/2tJBINP, http://bit.ly/2tJ7Qkk","Caribbean","4"
"35441","Middle East","July 15, 2017","2017","Jul","6","","6","","","","","Shot","Syrian/Turkish border, Idlib province, near Iskenderun, Hatay, Turkey","Syrian Observatory for Human Rights","36.483156024133, 36.549151256250","","http://www.syriahr.com/en/?p=69984","Western Asia","4"
"43722","Sub-Saharan Africa","July 15, 2017","2017","Jul","15","","15","","","","","Dehydration, Shot or stabbed","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.996496486832, 7.989281582031","","","Western Africa","2"
"44049","US-Mexico Border","July 15, 2017","2017","Jul","1","","1","","","1","","Unknown (skeletal remains)","Remains found in the Organ Pipe Cactus National Monument, Pima County, Arizona, USA - brought to Sonoyta, Sonora, Mexico by fellow migrants","AZ Central","31.924724442054, -112.899013744920","Central America to US","http://bit.ly/2BH55Ih","Northern America",""
"43947","US-Mexico Border","July 14, 2017","2017","Jul","1","","1","","","1","","Unknown (skeletal remains)","Cage Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.076876513024, -98.188934326172","Central America to US","","Northern America","4"
"43721","Sub-Saharan Africa","July 13, 2017","2017","Jul","1","","1","","1","","","Excessive Physical Abuse, Sexual abuse","Mali, Bamako","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.733015201911, -8.007009073047","","","Western Africa","2"
"30158","Middle East","July 12, 2017","2017","Jul","3","","3","","","","1","Shot","Syrian/Turkish border, Idlib province","Syrian Observatory for Human Rights","35.985495667350, 36.284722035938","","http://bit.ly/2upQv4R","Western Asia","4"
"30654","Mediterranean","July 12, 2017","2017","Jul","1","","1","","","1","","Drowning","33 miles southeast of Málaga, Spain","Salvamento Marítimo","36.632456427923, -4.450250544922","Western Mediterranean","http://bit.ly/2thE5qx, http://bit.ly/2uUkXRH","Uncategorized","5"
"31134","Europe","July 12, 2017","2017","Jul","1","","1","","","1","","Vehicle Accident","Strada Statale 1 Aurelia, near Latte, Ventimiglia, Italy, close to the border with France","La Stampa","43.789598200000, 7.531087400000","","http://bit.ly/2uRHjmU","Southern Europe","1"
"43720","Sub-Saharan Africa","July 12, 2017","2017","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.974168900000, 7.986535000000","","","Western Africa","2"
"31132","Mediterranean","July 11, 2017","2017","Jul","3","","3","48","","","","Drowning","Off the coast of Al-Hoceima, Morocco","NGO Caminando Fronteras via eldiario.es","35.287304600000, -3.870843300000","Western Mediterranean","http://bit.ly/2u9KeJK, http://bit.ly/2t0yxWf","Uncategorized","4"
"35455","US-Mexico Border","July 11, 2017","2017","Jul","1","","1","","","1","","Probable hyperthermia","Pima County, Arizona","Pima County Office of the Medical Examiner","31.718008300000, -111.827282500000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"43716","Sub-Saharan Africa","July 11, 2017","2017","Jul","1","","1","","1","","","Dehydration","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.974168900000, 7.986535000000","","","Western Africa","2"
"43717","Sub-Saharan Africa","July 11, 2017","2017","Jul","5","","5","","","5","","Dehydration","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.974168900000, 7.986535000000","","","Western Africa","2"
"43718","Sub-Saharan Africa","July 11, 2017","2017","Jul","1","","1","","","1","1","Sickness and lack of access to medicines","Zinder, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.801812400000, 8.985270000000","","","Western Africa","2"
"43719","Sub-Saharan Africa","July 11, 2017","2017","Jul","1","","1","","","1","","Starvation","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.974168900000, 7.986535000000","","","Western Africa","2"
"31130","Mediterranean","July 10, 2017","2017","Jul","1","","1","","","1","","Drowning","Body recovered in Al Maya, west of Tripoli, Libya","IOM Libya","32.874646200000, 13.133489900000","Central Mediterranean","","Uncategorized","4"
"31131","US-Mexico Border","July 10, 2017","2017","Jul","1","","1","","","1","","Dehydration","Body found in ranch near Carrizo Springs, Dimmit County, Texas, USA","La Rancherita del Aire","28.528500900000, -99.876448000000","Central America to US","http://bit.ly/2uqlixZ","Northern America","1"
"43714","Sub-Saharan Africa","July 10, 2017","2017","Jul","2","","2","","","2","","Dehydration","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.974168900000, 7.986535000000","","","Western Africa","2"
"43715","Sub-Saharan Africa","July 10, 2017","2017","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Agadez, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","16.974168900000, 7.986535000000","","","Western Africa","2"
"43822","Sub-Saharan Africa","July 10, 2017","2017","Jul","7","","7","","","","","Vehicle Accident","Séguédine, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.200000000000, 12.983333300000","","","Western Africa","2"
"35453","US-Mexico Border","July 09, 2017","2017","Jul","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona","Pima County Office of the Medical Examiner","31.756489900000, -111.382100000000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"35454","US-Mexico Border","July 09, 2017","2017","Jul","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona","Pima County Office of the Medical Examiner","31.756489900000, -111.382100000000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"31126","North Africa","July 08, 2017","2017","Jul","20","","20","","","","","Exposure","Egypt-Libya border, Jaghboub desert, 400km south of Tobruk, Libya","IOM Libya","28.108251700000, 23.577211100000","","http://reut.rs/2u8Sw5x","Northern Africa","4"
"31128","Mediterranean","July 08, 2017","2017","Jul","","35","35","65","","","7","Drowning","11km northwest of Garabulli, Libya","Al Jazeera","33.626222300000, 12.958341500000","Central Mediterranean","http://bit.ly/2sTHII0","Uncategorized","1"
"31129","Middle East","July 08, 2017","2017","Jul","2","","2","","","","","Shot","Syrian/Turkish border, near Ayn al-Bayda, Jisr Al-Shughur, Syria","Syrian Observatory for Human Rights","36.975352100000, 37.455205100000","","http://www.syriahr.com/en/?p=69624","Western Asia","4"
"42384","North Africa","July 08, 2017","2017","Jul","20","","20","","","","","Exposure","Egypt-Libya border, Jaghboub desert, 400km south of Tobruk, Libya","IOM Libya","29.757985400000, 23.763282800000","","http://reut.rs/2u8Sw5x","Northern Africa","4"
"43713","Sub-Saharan Africa","July 07, 2017","2017","Jul","1","","1","","","1","","Sickness and lack of access to medicines","Zinder, Niger","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.801812400000, 8.985270000000","","","Western Africa","2"
"31125","US-Mexico Border","July 06, 2017","2017","Jul","1","","1","","","1","","Drowning","Río Bravo, near La Playita, Reynosa, Tamaulipas, Mexico","El Mañana","26.022944700000, -98.299209500000","Central America to US","http://bit.ly/2sw6OZf","Central America","1"
"43821","Sub-Saharan Africa","July 06, 2017","2017","Jul","3","","3","","","3","","Dehydration, Harsh weather/lack of adequate shelter, Suffocation","Garinkowa, Niger, near the border with Nigeria","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.358627926358, 8.979776835938","","","Western Africa","2"
"43943","US-Mexico Border","July 06, 2017","2017","Jul","1","","1","","","1","","Unknown","Isabella Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.065871010151, -98.125762939453","Central America to US","","Northern America","4"
"31124","Central America","July 05, 2017","2017","Jul","1","","1","","","1","","Drowning","La Bocatoma, near Estación Sufragio, El Fuerte, Sinaloa, Mexico","Debate","26.416106300000, -108.635462900000","Central America to US","http://bit.ly/2sWI3Wj, http://bit.ly/2twoJP2","Central America","3"
"35450","US-Mexico Border","July 05, 2017","2017","Jul","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona","Pima County Office of the Medical Examiner","32.064820600000, -112.472643900000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"35451","US-Mexico Border","July 05, 2017","2017","Jul","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona","Pima County Office of the Medical Examiner","32.003778700000, -113.029480900000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"35452","US-Mexico Border","July 05, 2017","2017","Jul","1","","1","","","1","","Hyperthermia","Pima County, Arizona","Pima County Office of the Medical Examiner","32.224220800000, -112.920642100000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"43820","Sub-Saharan Africa","July 05, 2017","2017","Jul","6","","6","","","6","","Dehydration, Suffocation","Garinkowa, Niger, near the border with Nigeria","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.182194061359, 9.007242656250","","","Western Africa","2"
"31121","Mediterranean","July 04, 2017","2017","Jul","","49","49","3","","","","Drowning","28 miles southwest of Isla de Alborán, between Morocco and Spain","Salvamento Marítimo","35.939433300000, -3.038769000000","Western Mediterranean","http://bit.ly/2tFgF2L, http://bit.ly/2sGcLaj, http://bit.ly/2ssFtY1","Uncategorized","5"
"31122","Central America","July 04, 2017","2017","Jul","1","","1","","","1","","Fall from train","Train tracks near Saturnino Ríos, Chiapas, Mexico","Diario de Palenque","17.638591100000, -92.196896400000","Central America to US","http://bit.ly/2uxSOSS","Central America","1"
"31120","Mediterranean","July 03, 2017","2017","Jul","4","","4","","","4","","Drowning","Bodies retrieved in Tajoura, east of Tripoli, Libya","IOM Libya","32.867654900000, 13.418127800000","Central Mediterranean","","Uncategorized","4"
"43712","North Africa","July 03, 2017","2017","Jul","10","","10","","","","","Suffocation, Starvation, Harsh weather/lack of adequate shelter","Unspecified location in the Sahara desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.128724912204, 22.765440375000","","","Northern Africa","2"
"31119","US-Mexico Border","July 02, 2017","2017","Jul","1","","1","1","","1","","Unknown","Buena Suerte Ranch, Near Falfurrias, Brooks County, Texas","U.S. Border Patrol / South Texas Human Rights Center","27.220070400000, -98.164525500000","Central America to US","http://bit.ly/2slt8Vz","Northern America","5"
"35449","US-Mexico Border","July 02, 2017","2017","Jul","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona","Pima County Office of the Medical Examiner","32.179197800000, -112.947334100000","Central America to US","http://www.humaneborders.info/","Northern America","5"
"31118","Mediterranean","July 01, 2017","2017","Jul","9","","9","","6","3","","Drowning","Unspecified location between Libya and Italy","Swedish Coast Guard","34.822961600000, 13.701652300000","Central Mediterranean","","Uncategorized","5"
"43710","North Africa","July 01, 2017","2017","Jul","3","","3","","","3","","Vehicle Accident","Ghat, Libya, near the border with Algeria","Mixed Migration Monitoring Mechanism Initiative (4Mi)","24.964037100000, 10.175928500000","","","Northern Africa","2"
"43711","North Africa","July 01, 2017","2017","Jul","3","","3","","","","","Dehydration","Ajdabiya, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","30.214647000000, 20.140259400000","","","Northern Africa","2"
"43780","North Africa","July 01, 2017","2017","Jul","2","","2","","1","1","","Dehydration","Benghazi, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","32.094771100000, 20.187910600000","","","Northern Africa","2"
"44099","Europe","July 01, 2017","2017","Jul","1","","1","","","","","Unknown","Italy - France border at Ventimiglia","Open Migration","43.791236600000, 7.607586400000","","http://bit.ly/2mDdKSz, http://bit.ly/2Fhq03J","Southern Europe",""
"31114","Mediterranean","June 30, 2017","2017","Jun","","60","60","80","","","","Drowning","Unspecified location between Libya and Italy","IOM Italy","36.002093300000, 12.040486500000","Central Mediterranean","","Uncategorized","4"
"31115","Mediterranean","June 30, 2017","2017","Jun","1","","1","","","1","","Unknown","In hospital in Lampedusa after being rescued off the coast of Libya","Proactiva Open Arms","35.643545400000, 12.356343400000","Central Mediterranean","http://bit.ly/2t99P4m","Uncategorized","4"
"31116","US-Mexico Border","June 30, 2017","2017","Jun","1","","1","","","1","","Unknown","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.743878925901, -112.336238515620","Central America to US","","Northern America","5"
