"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"40576","Sub-Saharan Africa","April 02, 2015","2015","Apr","1","","1","","","","","Excessive Physical Abuse","In the sea, on the way to Tanzania","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-6.744507000000, 39.314697000000","","","Eastern Africa","2"
"41109","North Africa","April 01, 2015","2015","Apr","1","","1","","","","","Violence","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"40718","North Africa","April 01, 2015","2015","Apr","2","","2","","","","","Sickness and lack of access to medicines","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"40717","North Africa","April 01, 2015","2015","Apr","1","","1","","","","","Sickness and lack of access to medicines","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","19.075158000000, 8.024068000000","","","Northern Africa","2"
"40296","North Africa","April 01, 2015","2015","Apr","1","","1","","","","","Dehydration","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"40563","Southeast Asia","March 31, 2015","2015","Mar","","130","130","","","","","Drowning","Bay of Bengal - departed from Myanmar, Rakhine State","Arakan Project","13.498141000000, 89.487406000000","","","South-eastern Asia","4"
"40651","Southeast Asia","March 31, 2015","2015","Mar","","243","243","","","","","Mixed","","UNHCR","11.139821600000, 107.976212600000","","http://www.unhcr.org/554c6a746.html","Eastern Asia","4"
"40899","US-Mexico Border","March 31, 2015","2015","Mar","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40820","North Africa","March 29, 2015","2015","Mar","4","","4","","","","","Starvation, Dehydration, Suffocation","In the Sahara Desert, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","28.949376800000, 17.285763500000","","","Northern Africa","2"
"40898","Central America","March 29, 2015","2015","Mar","1","","1","","","1","","Unknown","100 meters from the road to Matehuala, Mexico","Pulso","23.692761000000, -100.625276000000","Central America to US","http://bit.ly/1GJ1mFg","Central America","1"
"40574","US-Mexico Border","March 26, 2015","2015","Mar","1","","1","","","1","","Excessive Physical Abuse","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"41095","US-Mexico Border","March 26, 2015","2015","Mar","1","","1","","","1","","Violence","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40335","Mediterranean","March 19, 2015","2015","Mar","3","0","3","84","","","","Drowning","Zarzis, Tunisa","IOM Tunisia","33.504103500000, 11.088149400000","Central Mediterranean","","Uncategorized","4"
"40334","Mediterranean","March 17, 2015","2015","Mar","5","3","8","8","","","","Drowning","Bodrum, Turkey, en route to Kos","IOM Turkey","37.020073000000, 27.401316000000","Eastern Mediterranean","","Uncategorized","4"
"40333","US-Mexico Border","March 17, 2015","2015","Mar","1","","1","","","1","","Drowning","All American Canal, East of Highline Canal, Calexico CA","Imperial County Coroner's Office","32.668484200000, -115.505436600000","Central America to US","","Uncategorized","5"
"40897","US-Mexico Border","March 17, 2015","2015","Mar","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40860","Central America","March 17, 2015","2015","Mar","","","0","","","","","Train Accident","Tabasco state, Mexico","South China Morning Post","17.947712200000, -93.680033900000","Central America to US","http://bit.ly/1CqQVWX","Central America","1"
"40896","US-Mexico Border","March 17, 2015","2015","Mar","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40861","Central America","March 17, 2015","2015","Mar","6","","6","269","","","","Train Accident","Tabasco state, Mexico","South China Morning Post","17.947712200000, -93.680033900000","Central America to US","http://bit.ly/1CqQVWX","Central America","1"
"40332","US-Mexico Border","March 11, 2015","2015","Mar","1","","1","","","","","Drowning","Rio Grande near Guerrero, Coahuila, Mexico","Reporte Zocalo","28.335688400000, -100.391984000000","Central America to US","","Central America","1"
"40331","North Africa","March 11, 2015","2015","Mar","4","8","12","18","","","1","Drowning","Near Tan-Tan Beach, Gran Canaria ","Departamento 19","28.102399700000, -15.415593300000","Western African","http://bit.ly/1iNy6UW","Northern Africa","1"
"40639","Middle East","March 10, 2015","2015","Mar","2","","2","","","2","","Hypothermia","Uzgaç Village, Turkey","BGN news","41.792270000000, 26.437847000000","","http://bit.ly/1MEQNmg","Western Asia","1"
"40330","Horn of Africa","March 09, 2015","2015","Mar","42","","42","30","","","","Drowning","Unspecified location off the coast of Bi’r Ali in the southern Shabwah province, Yemen","The Washington Post","14.024729400000, 48.345196200000","","http://wapo.st/1ByPfqL","Eastern Africa","1"
"40329","Central America","March 09, 2015","2015","Mar","1","","1","","","1","","Drowning","in the Chacamax River in the municipality of Palenque, Chiapas, Mexico","SinEmbargo","17.498700000000, -91.980400000000","Central America to US","http://bit.ly/1bgCYyL, http://bit.ly/1I1ArDt","Central America","3"
"40328","North Africa","March 08, 2015","2015","Mar","4","","4","30","","","","Drowning","Off the coast of Tan-Tan in the Maghreb country","Ansa Med","28.438040800000, -11.098737400000","Western African","http://bit.ly/18CGLod","Northern Africa","1"
"40327","US-Mexico Border","March 06, 2015","2015","Mar","1","","1","","","1","","Drowning","West Main Canal, Seeley, CA","Imperial County Coroner's Office","32.746705400000, -115.667260100000","Central America to US","","Uncategorized","5"
"40533","Central America","March 06, 2015","2015","Mar","1","","1","","","1","","Drowning","Chacamax River, Chiapas, Mexico","La 72","17.480292000000, -91.720399000000","Central America to US","","Central America","1"
"40326","US-Mexico Border","March 06, 2015","2015","Mar","1","","1","","","1","","Drowning","Rio Grande, near Miguel Alemán, Tamaulipas, Mexico","El Manana","27.623664000000, -99.634314600000","Central America to US","http://bit.ly/1UdMMbs","Central America","1"
"40895","US-Mexico Border","March 06, 2015","2015","Mar","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","http://bit.ly/2h1YRrz","Northern America","5"
"40539","North Africa","March 04, 2015","2015","Mar","","25","25","","","","","Drowning","Off the coast of Nuadibu, Mauritania","Asociación Pro Derechos Humanos de Andalucía","20.947648094934, -17.087038967578","Western African","http://www.apdha.org/media/informe-frontera-sur-2016-web.pdf","Uncategorized","3"
"40894","Central America","March 04, 2015","2015","Mar","1","","1","","","1","","Unknown","Camelinas 2309, Chapultepec Nte., 58260 Morelia, Mich., Mexico","El norte and El Diario","19.682152000000, -101.169727000000","Central America to US","http://bit.ly/2kGsoFD, http://bit.ly/2kGizI3","Central America","3"
"40677","Caribbean","March 03, 2015","2015","Mar","1","","1","","1","","","Rape, Murdered","Woods near Palo Blanco Community, DR","El Caribe","18.786226600000, -71.646850300000","","http://bit.ly/18ibczY, http://bit.ly/2lCIHog","Caribbean","3"
"40325","Mediterranean","March 03, 2015","2015","Mar","10","40","50","941","","","","Drowning","Channel of Sicily ","IOM Italy","36.031300000000, 13.359400000000","Central Mediterranean","http://dailym.ai/1DAANlG, http://bit.ly/1Bp2SWy","Uncategorized","4"
"40660","North Africa","March 01, 2015","2015","Mar","2","","2","","","","","Murdered","Tripoli, Libya","MHub","32.849232000000, 13.164800000000","","","Northern Africa","2"
"40716","North Africa","March 01, 2015","2015","Mar","2","","2","","","","","Sickness and lack of access to medicines","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"41101","North Africa","March 01, 2015","2015","Mar","2","","2","","","","","Violence","Unspecified location, Libya","MHub","26.239989000000, 12.913084000000","","","Northern Africa","2"
"40659","North Africa","March 01, 2015","2015","Mar","1","","1","","","","","Murdered","Tripoli, Libya","MHub","32.849232000000, 13.164800000000","","","Northern Africa","2"
"40597","North Africa","March 01, 2015","2015","Mar","3","","3","","","","","Harsh conditions","Sahara Desert, between Agadez, Niger and Sabha, Libya","MHub","19.075158000000, 8.024068000000","","","Northern Africa","2"
"44605","North Africa","February 28, 2015","2015","Feb","5","","5","","","","","Violence","Tajoura, Libya","MHub","32.826788512878, 13.418913357422","","","Northern Africa","2"
"40321","US-Mexico Border","February 28, 2015","2015","Feb","6","","6","","1","4","","Drowning","Rio Grande","KEPRTV","29.711067900000, -101.569380500000","Central America to US","http://bit.ly/1IhfIel","Northern America","1"
"40320","East Asia","February 27, 2015","2015","Feb","0","15","15","4","","","","Drowning","Near Macau ","Jakarta Post ","22.198745000000, 113.543873000000","","http://bit.ly/1EU1C1c","Eastern Asia","1"
"40893","Central America","February 24, 2015","2015","Feb","1","","1","","","1","","Unknown","La Cuchilla sector in municipality of Concepción Chiquirichapa, Quetzaltenango, Guatemala","Prensa Libre","14.633328000000, -92.133327000000","Central America to US","http://bit.ly/29EdzkC","Central America","1"
"40892","US-Mexico Border","February 23, 2015","2015","Feb","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40891","US-Mexico Border","February 21, 2015","2015","Feb","1","","1","","1","","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40890","US-Mexico Border","February 21, 2015","2015","Feb","1","","1","","1","","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40889","US-Mexico Border","February 18, 2015","2015","Feb","1","","1","","","","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"41096","Europe","February 14, 2015","2015","Feb","1","","1","","","1","","Violence","Calais 'jungle', France","Calais Migrant Solidarity","50.951300000000, 1.858690000000","Calais to United Kingdom","http://bit.ly/1DPsGT2","Western Europe","4"
"40319","Mediterranean","February 09, 2015","2015","Feb","","307","307","9","","","","Drowning","Between Libya and Lampedusa","IOM Italy from Flavio 29/04/2015","34.361600000000, 12.985800000000","Central Mediterranean","http://bit.ly/198N7fX","Uncategorized","4"
"40634","Mediterranean","February 08, 2015","2015","Feb","29","","29","76","","29","","Hypothermia","Lampedusa","IOM Rome and New York Times ","34.379700000000, 12.810100000000","Central Mediterranean","http://nyti.ms/1xTWpST","Uncategorized","4"
"40318","Mediterranean","February 07, 2015","2015","Feb","7","2","9","6","","","","Drowning","Marmaris, en route to Rhodes","Menafn.com","34.579000000000, 12.436500000000","Eastern Mediterranean","http://bit.ly/1zPaELI","Uncategorized","1"
"40317","US-Mexico Border","February 06, 2015","2015","Feb","1","","1","","","1","","Drowning","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40888","US-Mexico Border","February 06, 2015","2015","Feb","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40316","Horn of Africa","February 02, 2015","2015","Feb","3","33","36","13","","","1","Drowning","Bab El Mandeb, off Dhubab","Relief Web and IOM Yemen ","12.942226400000, 43.412687700000","","http://bit.ly/1CsYlbr","Eastern Africa","4"
"40536","Horn of Africa","February 02, 2015","2015","Feb","3","0","3","","","","","Drowning","Arabian Sea","IOM Yemen ","1.006620563320, 47.813732500000","","","Eastern Africa","4"
"40315","US-Mexico Border","January 30, 2015","2015","Jan","1","","1","","","1","","Drowning","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
"40314","Mediterranean","January 30, 2015","2015","Jan","8","2","10","10","","","","Drowning","Melilla,Spain (near town of Nador)","AP","35.286196000000, -2.958992800000","Western Mediterranean","http://dailym.ai/2ceW3TH","Uncategorized","1"
"40313","Southeast Asia","January 29, 2015","2015","Jan","8","49","57","","","","","Drowning","Bay of Bengal","Xinhaunet","17.615694452844, 93.010776906250","","http://bit.ly/1CjdLim","South-eastern Asia","1"
"40887","Caribbean","January 28, 2015","2015","Jan","1","","1","","1","","","Unknown","Community of Copey, province of Montecristi, Dominican Republic","Haiti Press Network","18.925100000000, -72.724700000000","","http://bit.ly/1BzCgF1, http://bit.ly/2nN4RVR","Caribbean","3"
"40885","US-Mexico Border","January 27, 2015","2015","Jan","1","","1","","","1","","Unknown","Pima County jurisdiction","Pima County Office of the Medical Examiner","31.621437300000, -111.930093400000","Central America to US","","Northern America","5"
